asset_id,timestamp,temperature_C,vibration_mm_s,oil_quality_index,runtime_hours,is_anomaly
Pump_B,2025-08-25 11:00:00,60.43,1.216,91.0,1330.1,0
Pump_B,2025-08-25 12:00:00,60.98,1.918,90.0,1330.5,0
Pump_B,2025-08-25 13:00:00,59.0,1.592,92.1,1330.8,0
Pump_B,2025-08-25 14:00:00,66.35,1.463,92.0,1336.3,0
Pump_B,2025-08-25 15:00:00,52.75,2.061,91.8,1337.0,0
Pump_B,2025-08-25 16:00:00,54.94,1.248,96.4,1337.0,0
Pump_B,2025-08-25 17:00:00,60.07,1.722,93.1,1341.3,0
Pump_B,2025-08-25 18:00:00,58.9,1.454,96.1,1339.6,0
Pump_B,2025-08-25 19:00:00,59.28,1.511,93.3,1339.3,0
Pump_B,2025-08-25 20:00:00,61.59,1.508,92.3,1339.2,0
Pump_B,2025-08-25 21:00:00,65.35,2.2,90.0,1339.6,0
Pump_B,2025-08-25 22:00:00,63.16,1.621,92.5,1341.2,0
Pump_B,2025-08-25 23:00:00,63.4,2.466,95.1,1342.0,0
Pump_B,2025-08-26 00:00:00,53.37,2.027,93.0,1343.7,0
Pump_B,2025-08-26 01:00:00,64.32,1.555,91.9,1348.5,0
Pump_B,2025-08-26 02:00:00,61.39,2.263,90.1,1346.5,0
Pump_B,2025-08-26 03:00:00,62.43,1.611,94.7,1347.5,0
Pump_B,2025-08-26 04:00:00,56.81,2.139,93.5,1347.4,0
Pump_B,2025-08-26 05:00:00,56.15,2.264,91.6,1350.2,0
Pump_B,2025-08-26 06:00:00,67.55,1.683,93.1,1351.3,0
Pump_B,2025-08-26 07:00:00,67.11,1.419,93.8,1351.0,0
Pump_B,2025-08-26 08:00:00,61.52,1.01,91.1,1352.6,0
Pump_B,2025-08-26 09:00:00,66.7,1.896,91.8,1353.1,0
Pump_B,2025-08-26 10:00:00,59.0,1.579,89.7,1354.0,0
Pump_B,2025-08-26 11:00:00,55.75,1.498,96.0,1355.2,0
Pump_B,2025-08-26 12:00:00,63.03,1.876,91.6,1357.8,0
Pump_B,2025-08-26 13:00:00,58.16,1.612,91.2,1357.6,0
Pump_B,2025-08-26 14:00:00,63.58,1.573,93.9,1359.3,0
Pump_B,2025-08-26 15:00:00,64.13,1.32,94.7,1361.4,0
Pump_B,2025-08-26 16:00:00,63.23,1.512,90.3,1359.8,0
Pump_B,2025-08-26 17:00:00,61.79,1.522,90.8,1363.0,0
Pump_B,2025-08-26 18:00:00,64.05,1.746,92.8,1360.9,0
Pump_B,2025-08-26 19:00:00,60.02,1.253,92.9,1363.7,0
Pump_B,2025-08-26 20:00:00,57.8,0.647,95.8,1361.0,0
Pump_B,2025-08-26 21:00:00,63.39,1.591,94.4,1365.7,0
Pump_B,2025-08-26 22:00:00,65.53,1.261,92.5,1365.4,0
Pump_B,2025-08-26 23:00:00,61.79,1.953,90.8,1367.5,0
Pump_B,2025-08-27 00:00:00,48.15,1.637,92.4,1367.6,0
Pump_B,2025-08-27 01:00:00,62.33,1.567,90.0,1370.4,0
Pump_B,2025-08-27 02:00:00,66.22,1.631,90.0,1370.2,0
Pump_B,2025-08-27 03:00:00,64.03,1.816,95.1,1373.0,0
Pump_B,2025-08-27 04:00:00,67.05,1.569,88.4,1373.4,0
Pump_B,2025-08-27 05:00:00,54.02,1.737,93.6,1374.2,0
Pump_B,2025-08-27 06:00:00,64.66,1.651,92.4,1375.7,0
Pump_B,2025-08-27 07:00:00,57.97,1.586,92.7,1374.8,0
Pump_B,2025-08-27 08:00:00,63.7,1.667,91.6,1375.3,0
Pump_B,2025-08-27 09:00:00,63.2,1.533,94.0,1377.3,0
Pump_B,2025-08-27 10:00:00,64.1,1.794,91.1,1379.1,0
Pump_B,2025-08-27 11:00:00,66.92,1.686,91.4,1380.7,0
Pump_B,2025-08-27 12:00:00,66.96,1.486,93.4,1379.0,0
Pump_B,2025-08-27 13:00:00,61.98,1.869,91.6,1382.8,0
Pump_B,2025-08-27 14:00:00,58.07,0.991,92.2,1381.3,0
Pump_B,2025-08-27 15:00:00,65.99,3.056,92.6,1381.9,0
Pump_B,2025-08-27 16:00:00,61.37,1.792,92.5,1384.0,0
Pump_B,2025-08-27 17:00:00,60.44,1.19,87.9,1385.2,0
Pump_B,2025-08-27 18:00:00,58.89,2.016,93.3,1387.1,0
Pump_B,2025-08-27 19:00:00,62.4,1.444,92.4,1389.1,0
Pump_B,2025-08-27 20:00:00,68.76,1.497,96.1,1389.7,0
Pump_B,2025-08-27 21:00:00,58.86,1.755,91.2,1390.6,0
Pump_B,2025-08-27 22:00:00,62.44,1.891,91.8,1389.8,0
Pump_B,2025-08-27 23:00:00,64.12,1.891,90.8,1390.1,0
Pump_B,2025-08-28 00:00:00,56.35,1.94,90.7,1389.3,0
Pump_B,2025-08-28 01:00:00,62.27,1.242,81.5,1392.8,0
Pump_B,2025-08-28 02:00:00,63.67,1.828,92.4,1394.6,0
Pump_B,2025-08-28 03:00:00,63.47,1.122,90.3,1395.9,0
Pump_B,2025-08-28 04:00:00,64.01,1.75,92.7,1396.1,0
Pump_B,2025-08-28 05:00:00,58.74,0.752,92.5,1397.3,0
Pump_B,2025-08-28 06:00:00,68.88,1.656,92.2,1398.4,0
Pump_B,2025-08-28 07:00:00,62.62,1.537,92.4,1398.7,0
Pump_B,2025-08-28 08:00:00,63.69,2.088,91.9,1398.7,0
Pump_B,2025-08-28 09:00:00,58.06,1.762,88.8,1399.7,0
Pump_B,2025-08-28 10:00:00,61.66,1.838,93.8,1401.8,0
Pump_B,2025-08-28 11:00:00,57.62,2.226,96.4,1402.5,0
Pump_B,2025-08-28 12:00:00,55.42,1.351,92.0,1401.5,0
Pump_B,2025-08-28 13:00:00,69.02,1.09,91.5,1403.5,0
Pump_B,2025-08-28 14:00:00,56.64,1.195,94.4,1407.2,0
Pump_B,2025-08-28 15:00:00,56.65,1.749,92.8,1408.3,0
Pump_B,2025-08-28 16:00:00,61.4,1.898,92.3,1410.1,0
Pump_B,2025-08-28 17:00:00,57.85,1.285,95.2,1408.4,0
Pump_B,2025-08-28 18:00:00,60.42,1.816,93.8,1409.6,0
Pump_B,2025-08-28 19:00:00,57.06,1.188,92.1,1411.7,0
Pump_B,2025-08-28 20:00:00,65.7,1.56,93.0,1411.2,0
Pump_B,2025-08-28 21:00:00,63.71,1.258,91.1,1412.5,0
Pump_B,2025-08-28 22:00:00,59.62,2.149,93.6,1411.1,0
Pump_B,2025-08-28 23:00:00,65.4,1.266,93.3,1416.4,0
Pump_B,2025-08-29 00:00:00,61.15,1.022,94.4,1413.6,0
Pump_B,2025-08-29 01:00:00,64.94,2.153,92.3,1415.9,0
Pump_B,2025-08-29 02:00:00,59.17,1.881,90.8,1420.4,0
Pump_B,2025-08-29 03:00:00,59.53,2.107,94.4,1417.9,0
Pump_B,2025-08-29 04:00:00,63.59,2.822,92.9,1419.2,0
Pump_B,2025-08-29 05:00:00,57.19,1.537,88.7,1421.3,0
Pump_B,2025-08-29 06:00:00,59.95,1.79,93.1,1424.2,0
Pump_B,2025-08-29 07:00:00,55.51,1.107,93.1,1422.5,0
Pump_B,2025-08-29 08:00:00,63.5,1.899,94.2,1422.6,0
Pump_B,2025-08-29 09:00:00,71.21,2.213,92.7,1424.5,0
Pump_B,2025-08-29 10:00:00,65.86,1.744,94.9,1427.2,0
Pump_B,2025-08-29 11:00:00,65.54,1.554,89.9,1424.6,0
Pump_B,2025-08-29 12:00:00,64.19,1.8,91.4,1427.7,0
Pump_B,2025-08-29 13:00:00,62.98,1.728,94.7,1428.4,0
Pump_B,2025-08-29 14:00:00,62.99,1.867,92.1,1429.8,0
Pump_B,2025-08-29 15:00:00,61.94,1.788,91.8,1429.7,0
Pump_B,2025-08-29 16:00:00,59.18,1.388,95.8,1435.3,0
Pump_B,2025-08-29 17:00:00,69.2,1.373,92.9,1431.4,0
Pump_B,2025-08-29 18:00:00,55.1,1.317,91.1,1433.4,0
Pump_B,2025-08-29 19:00:00,62.66,1.265,93.4,1435.3,0
Pump_B,2025-08-29 20:00:00,59.78,1.419,94.0,1437.5,0
Pump_B,2025-08-29 21:00:00,63.95,1.569,95.2,1437.3,0
Pump_B,2025-08-29 22:00:00,54.13,1.47,91.5,1438.8,0
Pump_B,2025-08-29 23:00:00,61.44,1.744,95.6,1438.4,0
Pump_B,2025-08-30 00:00:00,53.61,1.855,93.6,1436.6,0
Pump_B,2025-08-30 01:00:00,67.2,2.128,91.6,1440.9,0
Pump_B,2025-08-30 02:00:00,65.97,1.975,88.6,1439.6,0
Pump_B,2025-08-30 03:00:00,61.43,1.463,91.1,1442.1,0
Pump_B,2025-08-30 04:00:00,54.32,1.412,92.9,1439.6,0
Pump_B,2025-08-30 05:00:00,57.03,1.799,95.5,1444.2,0
Pump_B,2025-08-30 06:00:00,58.24,1.435,92.4,1445.6,0
Pump_B,2025-08-30 07:00:00,61.74,1.498,90.9,1446.9,0
Pump_B,2025-08-30 08:00:00,65.47,1.525,92.2,1449.3,0
Pump_B,2025-08-30 09:00:00,59.13,1.412,93.2,1449.0,0
Pump_B,2025-08-30 10:00:00,60.74,1.305,93.1,1449.3,0
Pump_B,2025-08-30 11:00:00,61.11,1.716,90.1,1449.2,0
Pump_B,2025-08-30 12:00:00,75.89,1.477,94.5,1451.9,0
Pump_B,2025-08-30 13:00:00,66.34,1.71,93.7,1452.5,0
Pump_B,2025-08-30 14:00:00,62.63,1.384,91.6,1455.6,0
Pump_B,2025-08-30 15:00:00,60.55,1.189,92.6,1456.2,0
Pump_B,2025-08-30 16:00:00,63.96,2.272,95.9,1455.4,0
Pump_B,2025-08-30 17:00:00,62.73,1.737,91.0,1456.6,0
Pump_B,2025-08-30 18:00:00,60.54,1.579,92.5,1459.6,0
Pump_B,2025-08-30 19:00:00,60.09,1.732,94.5,1459.8,0
Pump_B,2025-08-30 20:00:00,68.01,1.075,88.9,1459.6,0
Pump_B,2025-08-30 21:00:00,66.76,2.045,90.8,1459.4,0
Pump_B,2025-08-30 22:00:00,62.5,1.503,91.3,1462.1,0
Pump_B,2025-08-30 23:00:00,61.17,1.999,93.8,1462.5,0
Pump_B,2025-08-31 00:00:00,65.27,1.497,92.6,1464.1,0
Pump_B,2025-08-31 01:00:00,64.46,1.838,93.1,1462.3,0
Pump_B,2025-08-31 02:00:00,59.07,1.879,90.9,1464.5,0
Pump_B,2025-08-31 03:00:00,59.89,1.829,93.5,1464.5,0
Pump_B,2025-08-31 04:00:00,61.33,1.173,90.9,1466.1,0
Pump_B,2025-08-31 05:00:00,53.62,2.483,90.7,1466.0,0
Pump_B,2025-08-31 06:00:00,62.0,2.483,92.5,1471.0,0
Pump_B,2025-08-31 07:00:00,69.6,1.103,94.1,1471.6,0
Pump_B,2025-08-31 08:00:00,62.22,1.164,91.5,1470.7,0
Pump_B,2025-08-31 09:00:00,62.85,1.17,92.9,1470.2,0
Pump_B,2025-08-31 10:00:00,58.14,1.624,89.6,1473.9,0
Pump_B,2025-08-31 11:00:00,58.14,1.705,89.1,1473.1,0
Pump_B,2025-08-31 12:00:00,63.0,2.382,91.8,1476.8,0
Pump_B,2025-08-31 13:00:00,64.95,1.564,89.2,1476.6,0
Pump_B,2025-08-31 14:00:00,64.2,1.821,90.0,1478.2,0
Pump_B,2025-08-31 15:00:00,63.87,2.223,92.5,1477.4,0
Pump_B,2025-08-31 16:00:00,66.91,1.115,92.6,1479.2,0
Pump_B,2025-08-31 17:00:00,62.15,1.932,91.9,1480.3,0
Pump_B,2025-08-31 18:00:00,53.61,1.693,94.6,1481.1,0
Pump_B,2025-08-31 19:00:00,65.29,1.758,93.3,1479.4,0
Pump_B,2025-08-31 20:00:00,60.33,1.867,89.8,1485.6,0
Pump_B,2025-08-31 21:00:00,62.55,1.241,92.5,1488.0,0
Pump_B,2025-08-31 22:00:00,69.71,1.77,94.6,1486.9,0
Pump_B,2025-08-31 23:00:00,64.22,1.681,93.4,1487.6,0
Pump_B,2025-09-01 00:00:00,69.5,1.964,91.4,1487.9,0
Pump_B,2025-09-01 01:00:00,62.72,1.773,94.3,1488.4,0
Pump_B,2025-09-01 02:00:00,63.73,2.027,88.0,1488.8,0
Pump_B,2025-09-01 03:00:00,60.58,1.966,90.9,1492.1,0
Pump_B,2025-09-01 04:00:00,62.87,1.95,91.2,1492.6,0
Pump_B,2025-09-01 05:00:00,63.22,2.078,92.0,1493.7,0
Pump_B,2025-09-01 06:00:00,61.47,1.695,94.4,1493.4,0
Pump_B,2025-09-01 07:00:00,56.09,1.769,90.5,1495.4,0
Pump_B,2025-09-01 08:00:00,61.02,2.051,91.8,1495.5,0
Pump_B,2025-09-01 09:00:00,63.07,1.671,93.1,1495.3,0
Pump_B,2025-09-01 10:00:00,61.02,1.393,93.3,1500.1,0
Pump_B,2025-09-01 11:00:00,63.6,1.753,91.1,1498.1,0
Pump_B,2025-09-01 12:00:00,60.04,1.51,92.7,1500.7,0
Pump_B,2025-09-01 13:00:00,58.52,1.519,91.2,1499.7,0
Pump_B,2025-09-01 14:00:00,68.69,1.928,92.5,1503.3,0
Pump_B,2025-09-01 15:00:00,55.46,2.128,91.9,1506.3,0
Pump_B,2025-09-01 16:00:00,66.78,1.991,94.3,1503.4,0
Pump_B,2025-09-01 17:00:00,57.92,1.263,90.5,1505.4,0
Pump_B,2025-09-01 18:00:00,65.81,1.609,92.6,1504.8,0
Pump_B,2025-09-01 19:00:00,60.6,1.719,90.3,1507.6,0
Pump_B,2025-09-01 20:00:00,57.95,1.16,90.1,1505.6,0
Pump_B,2025-09-01 21:00:00,64.2,2.258,90.1,1508.5,0
Pump_B,2025-09-01 22:00:00,58.6,1.615,91.9,1508.6,0
Pump_B,2025-09-01 23:00:00,64.14,2.082,91.4,1510.7,0
Pump_B,2025-09-02 00:00:00,50.94,2.068,93.7,1511.9,0
Pump_B,2025-09-02 01:00:00,65.51,1.644,92.9,1513.4,0
Pump_B,2025-09-02 02:00:00,58.2,1.532,90.8,1517.8,0
Pump_B,2025-09-02 03:00:00,58.6,2.173,90.9,1512.3,0
Pump_B,2025-09-02 04:00:00,64.13,1.354,90.8,1515.4,0
Pump_B,2025-09-02 05:00:00,60.91,1.277,90.5,1518.0,0
Pump_B,2025-09-02 06:00:00,64.78,1.666,91.9,1519.2,0
Pump_B,2025-09-02 07:00:00,62.21,1.322,92.4,1520.5,0
Pump_B,2025-09-02 08:00:00,65.35,1.53,93.8,1519.1,0
Pump_B,2025-09-02 09:00:00,56.73,1.311,93.6,1522.8,0
Pump_B,2025-09-02 10:00:00,62.79,0.751,90.0,1519.8,0
Pump_B,2025-09-02 11:00:00,71.62,1.584,90.8,1524.7,0
Pump_B,2025-09-02 12:00:00,60.6,1.42,88.4,1523.1,0
Pump_B,2025-09-02 13:00:00,63.7,1.225,91.9,1525.1,0
Pump_B,2025-09-02 14:00:00,64.9,1.066,93.0,1525.8,0
Pump_B,2025-09-02 15:00:00,64.62,1.674,92.1,1526.0,0
Pump_B,2025-09-02 16:00:00,64.44,2.08,92.6,1529.9,0
Pump_B,2025-09-02 17:00:00,57.44,1.81,89.6,1531.9,0
Pump_B,2025-09-02 18:00:00,66.84,1.517,89.8,1529.3,0
Pump_B,2025-09-02 19:00:00,57.6,1.421,91.5,1528.4,0
Pump_B,2025-09-02 20:00:00,60.1,1.183,92.8,1531.0,0
Pump_B,2025-09-02 21:00:00,58.24,1.898,90.7,1534.4,0
Pump_B,2025-09-02 22:00:00,73.24,2.185,90.0,1534.2,0
Pump_B,2025-09-02 23:00:00,59.49,1.169,92.4,1534.4,0
Pump_B,2025-09-03 00:00:00,63.2,1.576,94.7,1535.0,0
Pump_B,2025-09-03 01:00:00,62.28,1.268,93.3,1538.7,0
Pump_B,2025-09-03 02:00:00,54.35,1.687,91.0,1538.4,0
Pump_B,2025-09-03 03:00:00,66.38,1.962,92.1,1536.5,0
Pump_B,2025-09-03 04:00:00,64.28,2.168,91.7,1540.3,0
Pump_B,2025-09-03 05:00:00,61.53,1.599,91.6,1540.6,0
Pump_B,2025-09-03 06:00:00,62.7,1.777,92.6,1540.4,0
Pump_B,2025-09-03 07:00:00,64.28,1.661,90.1,1542.4,0
Pump_B,2025-09-03 08:00:00,65.69,1.89,92.5,1546.4,0
Pump_B,2025-09-03 09:00:00,74.19,1.866,92.6,1544.1,0
Pump_B,2025-09-03 10:00:00,62.03,1.658,89.1,1545.6,0
Pump_B,2025-09-03 11:00:00,68.23,1.609,93.9,1546.3,0
Pump_B,2025-09-03 12:00:00,67.5,1.662,90.8,1549.3,0
Pump_B,2025-09-03 13:00:00,59.98,1.497,92.0,1548.7,0
Pump_B,2025-09-03 14:00:00,61.8,1.935,93.4,1548.2,0
Pump_B,2025-09-03 15:00:00,64.38,1.448,92.4,1549.0,0
Pump_B,2025-09-03 16:00:00,62.44,1.613,92.4,1550.3,0
Pump_B,2025-09-03 17:00:00,70.82,1.144,89.8,1553.3,0
Pump_B,2025-09-03 18:00:00,59.74,1.438,93.4,1554.5,0
Pump_B,2025-09-03 19:00:00,54.61,2.133,89.5,1554.9,0
Pump_B,2025-09-03 20:00:00,71.28,1.887,90.1,1559.6,0
Pump_B,2025-09-03 21:00:00,62.08,2.063,91.3,1556.3,0
Pump_B,2025-09-03 22:00:00,68.03,1.936,93.8,1560.6,0
Pump_B,2025-09-03 23:00:00,66.81,2.317,89.5,1558.8,0
Pump_B,2025-09-04 00:00:00,52.85,1.401,88.7,1559.7,0
Pump_B,2025-09-04 01:00:00,65.85,1.905,94.6,1561.9,0
Pump_B,2025-09-04 02:00:00,61.56,1.464,91.1,1561.4,0
Pump_B,2025-09-04 03:00:00,63.79,1.556,91.7,1563.4,0
Pump_B,2025-09-04 04:00:00,65.33,2.125,94.9,1564.7,0
Pump_B,2025-09-04 05:00:00,58.94,1.733,91.5,1564.6,0
Pump_B,2025-09-04 06:00:00,65.25,3.894,80.6,1564.8,0
Pump_B,2025-09-04 07:00:00,70.35,1.824,90.9,1566.0,0
Pump_B,2025-09-04 08:00:00,69.45,0.936,95.4,1568.1,0
Pump_B,2025-09-04 09:00:00,68.32,1.646,91.6,1569.6,0
Pump_B,2025-09-04 10:00:00,58.86,2.367,94.5,1568.4,0
Pump_B,2025-09-04 11:00:00,65.54,1.436,95.7,1569.9,0
Pump_B,2025-09-04 12:00:00,57.83,1.525,96.5,1571.1,0
Pump_B,2025-09-04 13:00:00,54.69,2.072,93.2,1571.8,0
Pump_B,2025-09-04 14:00:00,64.41,1.828,92.7,1572.8,0
Pump_B,2025-09-04 15:00:00,68.68,1.711,90.4,1575.5,0
Pump_B,2025-09-04 16:00:00,57.28,2.107,89.2,1575.7,0
Pump_B,2025-09-04 17:00:00,57.75,2.103,90.6,1574.8,0
Pump_B,2025-09-04 18:00:00,55.05,1.125,92.5,1577.7,0
Pump_B,2025-09-04 19:00:00,65.12,2.052,92.5,1577.3,0
Pump_B,2025-09-04 20:00:00,62.06,1.788,90.3,1583.3,0
Pump_B,2025-09-04 21:00:00,68.88,1.516,93.1,1580.1,0
Pump_B,2025-09-04 22:00:00,65.04,1.685,87.4,1582.7,0
Pump_B,2025-09-04 23:00:00,66.48,1.897,95.1,1582.5,0
Pump_B,2025-09-05 00:00:00,67.15,1.644,95.1,1587.9,0
Pump_B,2025-09-05 01:00:00,60.43,1.447,91.8,1585.6,0
Pump_B,2025-09-05 02:00:00,66.07,1.784,93.3,1583.7,0
Pump_B,2025-09-05 03:00:00,62.67,1.378,88.5,1586.0,0
Pump_B,2025-09-05 04:00:00,60.38,1.798,92.9,1587.1,0
Pump_B,2025-09-05 05:00:00,67.78,1.854,82.2,1591.4,0
Pump_B,2025-09-05 06:00:00,56.11,1.18,91.8,1589.0,0
Pump_B,2025-09-05 07:00:00,60.75,1.815,90.2,1590.5,0
Pump_B,2025-09-05 08:00:00,60.27,2.282,88.5,1589.4,0
Pump_B,2025-09-05 09:00:00,52.37,2.048,88.6,1594.8,0
Pump_B,2025-09-05 10:00:00,53.92,1.432,92.2,1592.5,0
Pump_B,2025-09-05 11:00:00,64.67,1.952,92.7,1596.5,0
Pump_B,2025-09-05 12:00:00,57.17,1.859,89.4,1594.2,0
Pump_B,2025-09-05 13:00:00,65.11,1.603,91.3,1598.5,0
Pump_B,2025-09-05 14:00:00,57.9,1.461,90.3,1597.4,0
Pump_B,2025-09-05 15:00:00,67.34,2.044,93.4,1598.3,0
Pump_B,2025-09-05 16:00:00,63.28,1.333,91.6,1597.6,0
Pump_B,2025-09-05 17:00:00,65.15,1.763,96.6,1599.0,0
Pump_B,2025-09-05 18:00:00,69.61,2.212,90.6,1600.9,0
Pump_B,2025-09-05 19:00:00,61.55,1.708,94.1,1601.6,0
Pump_B,2025-09-05 20:00:00,65.67,1.333,88.8,1602.9,0
Pump_B,2025-09-05 21:00:00,67.6,1.501,93.8,1604.9,0
Pump_B,2025-09-05 22:00:00,59.4,1.51,94.5,1606.5,0
Pump_B,2025-09-05 23:00:00,64.52,2.007,87.2,1606.2,0
Pump_B,2025-09-06 00:00:00,63.63,1.489,90.8,1608.1,0
Pump_B,2025-09-06 01:00:00,63.1,1.807,91.2,1607.9,0
Pump_B,2025-09-06 02:00:00,66.19,1.831,92.1,1609.4,0
Pump_B,2025-09-06 03:00:00,57.93,1.966,92.4,1612.6,0
Pump_B,2025-09-06 04:00:00,66.86,1.466,91.2,1613.8,0
Pump_B,2025-09-06 05:00:00,61.25,1.698,93.1,1615.2,0
Pump_B,2025-09-06 06:00:00,69.55,1.808,89.1,1613.4,0
Pump_B,2025-09-06 07:00:00,69.81,1.677,90.9,1613.5,0
Pump_B,2025-09-06 08:00:00,59.78,1.36,92.4,1614.6,0
Pump_B,2025-09-06 09:00:00,67.43,2.04,90.2,1615.6,0
Pump_B,2025-09-06 10:00:00,66.9,1.59,90.2,1617.8,0
Pump_B,2025-09-06 11:00:00,62.27,2.004,90.1,1618.1,0
Pump_B,2025-09-06 12:00:00,59.42,1.909,90.3,1617.1,0
Pump_B,2025-09-06 13:00:00,61.2,2.186,89.9,1623.1,0
Pump_B,2025-09-06 14:00:00,57.64,1.671,90.4,1619.8,0
Pump_B,2025-09-06 15:00:00,62.82,2.05,91.1,1621.7,0
Pump_B,2025-09-06 16:00:00,60.67,2.072,90.7,1620.2,0
Pump_B,2025-09-06 17:00:00,65.08,2.084,91.4,1626.5,0
Pump_B,2025-09-06 18:00:00,57.74,2.005,88.6,1628.4,0
Pump_B,2025-09-06 19:00:00,60.52,1.839,90.9,1625.0,0
Pump_B,2025-09-06 20:00:00,64.85,1.907,90.4,1627.9,0
Pump_B,2025-09-06 21:00:00,61.89,1.893,94.5,1631.0,0
Pump_B,2025-09-06 22:00:00,68.16,1.964,89.7,1631.7,0
Pump_B,2025-09-06 23:00:00,63.77,1.223,91.7,1630.5,0
Pump_B,2025-09-07 00:00:00,62.0,2.105,91.3,1633.7,0
Pump_B,2025-09-07 01:00:00,59.92,1.876,93.4,1631.3,0
Pump_B,2025-09-07 02:00:00,72.6,1.876,91.0,1635.1,0
Pump_B,2025-09-07 03:00:00,67.55,1.269,92.0,1635.7,0
Pump_B,2025-09-07 04:00:00,65.26,2.332,91.8,1636.6,0
Pump_B,2025-09-07 05:00:00,54.51,1.606,92.3,1638.8,0
Pump_B,2025-09-07 06:00:00,58.65,2.017,94.7,1638.8,0
Pump_B,2025-09-07 07:00:00,61.08,2.208,91.6,1639.1,0
Pump_B,2025-09-07 08:00:00,68.77,2.0,91.1,1639.8,0
Pump_B,2025-09-07 09:00:00,64.08,1.184,93.9,1639.2,0
Pump_B,2025-09-07 10:00:00,57.25,1.376,91.0,1642.7,0
Pump_B,2025-09-07 11:00:00,63.5,0.959,93.2,1643.4,0
Pump_B,2025-09-07 12:00:00,54.81,1.629,90.5,1641.1,0
Pump_B,2025-09-07 13:00:00,56.99,1.229,92.4,1646.0,0
Pump_B,2025-09-07 14:00:00,63.18,2.464,94.6,1644.5,0
Pump_B,2025-09-07 15:00:00,66.51,1.349,90.8,1647.0,0
Pump_B,2025-09-07 16:00:00,66.69,2.021,89.8,1648.8,0
Pump_B,2025-09-07 17:00:00,58.57,1.692,93.8,1650.0,0
Pump_B,2025-09-07 18:00:00,66.43,1.495,91.0,1651.7,0
Pump_B,2025-09-07 19:00:00,66.0,1.758,91.9,1650.5,0
Pump_B,2025-09-07 20:00:00,67.37,1.448,92.2,1652.3,0
Pump_B,2025-09-07 21:00:00,55.93,2.012,88.9,1652.2,0
Pump_B,2025-09-07 22:00:00,63.28,1.526,91.1,1652.6,0
Pump_B,2025-09-07 23:00:00,66.42,2.191,91.9,1653.7,0
Pump_B,2025-09-08 00:00:00,61.06,1.787,90.9,1655.5,0
Pump_B,2025-09-08 01:00:00,67.73,2.065,90.1,1657.7,0
Pump_B,2025-09-08 02:00:00,58.64,1.733,93.8,1658.4,0
Pump_B,2025-09-08 03:00:00,61.43,2.059,89.0,1657.1,0
Pump_B,2025-09-08 04:00:00,64.15,1.987,93.4,1661.3,0
Pump_B,2025-09-08 05:00:00,52.83,2.306,89.5,1662.2,0
Pump_B,2025-09-08 06:00:00,67.2,1.163,90.6,1660.6,0
Pump_B,2025-09-08 07:00:00,69.1,1.846,92.8,1662.6,0
Pump_B,2025-09-08 08:00:00,65.14,1.515,90.9,1663.2,0
Pump_B,2025-09-08 09:00:00,61.46,2.115,90.0,1665.2,0
Pump_B,2025-09-08 10:00:00,59.96,1.979,90.8,1665.7,0
Pump_B,2025-09-08 11:00:00,63.86,1.513,94.7,1666.3,0
Pump_B,2025-09-08 12:00:00,70.11,1.232,93.1,1668.4,0
Pump_B,2025-09-08 13:00:00,64.16,1.191,92.1,1668.8,0
Pump_B,2025-09-08 14:00:00,58.24,1.598,94.0,1672.1,0
Pump_B,2025-09-08 15:00:00,69.21,1.864,90.1,1668.7,0
Pump_B,2025-09-08 16:00:00,56.71,1.812,91.5,1668.9,0
Pump_B,2025-09-08 17:00:00,64.58,1.833,93.3,1672.0,0
Pump_B,2025-09-08 18:00:00,64.69,1.708,94.2,1674.3,0
Pump_B,2025-09-08 19:00:00,65.72,1.993,93.5,1675.8,0
Pump_B,2025-09-08 20:00:00,60.22,1.585,91.6,1676.7,0
Pump_B,2025-09-08 21:00:00,66.28,1.572,91.7,1676.1,0
Pump_B,2025-09-08 22:00:00,61.89,1.646,92.6,1678.9,0
Pump_B,2025-09-08 23:00:00,62.0,2.095,90.3,1677.8,0
Pump_B,2025-09-09 00:00:00,61.06,0.927,92.9,1680.5,0
Pump_B,2025-09-09 01:00:00,68.24,1.569,91.7,1679.9,0
Pump_B,2025-09-09 02:00:00,61.43,1.898,90.8,1682.3,0
Pump_B,2025-09-09 03:00:00,72.08,2.19,90.6,1685.3,0
Pump_B,2025-09-09 04:00:00,64.07,1.628,92.4,1686.8,0
Pump_B,2025-09-09 05:00:00,62.56,1.517,92.9,1684.5,0
Pump_B,2025-09-09 06:00:00,64.92,2.002,92.2,1683.3,0
Pump_B,2025-09-09 07:00:00,65.49,1.684,89.2,1686.4,0
Pump_B,2025-09-09 08:00:00,68.96,1.398,95.9,1686.1,0
Pump_B,2025-09-09 09:00:00,64.8,1.468,93.1,1688.5,0
Pump_B,2025-09-09 10:00:00,57.75,1.711,90.9,1689.6,0
Pump_B,2025-09-09 11:00:00,63.52,1.539,91.7,1689.8,0
Pump_B,2025-09-09 12:00:00,54.65,1.342,87.7,1693.3,0
Pump_B,2025-09-09 13:00:00,58.78,1.155,90.8,1694.8,0
Pump_B,2025-09-09 14:00:00,69.11,1.682,95.0,1693.5,0
Pump_B,2025-09-09 15:00:00,53.75,2.206,93.3,1693.9,0
Pump_B,2025-09-09 16:00:00,72.3,1.704,92.7,1694.9,0
Pump_B,2025-09-09 17:00:00,68.16,1.733,86.6,1699.3,0
